Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Manufacturer type (product.metafields.shopify.manufacturer-type),Vehicle suspension features (product.metafields.shopify.vehicle-suspension-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
radius-arm-lift-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5019.jpg?v=1735640923,49,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,Ford Super Duty Fabricated Radius Arms,"<p><strong>Ford Super Duty Fabricated Radius Arms</strong></p>
<p><strong>Overview:</strong><br>Upgrade your Ford Super Duty with our Fabricated Radius Arms, designed to deliver superior strength and improved suspension geometry. These radius arms provide enhanced stability, better alignment retention, and a bold, custom look for your truck.</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>Heavy-Duty Construction:</strong> Fabricated from 1/4"" fully boxed and laser-cut steel, welded for exceptional strength and durability.</li>
<li>
<strong>Caster Adjustment:</strong> Designed to allow lifts from 4.5"" to 10"" without the use of drop-down brackets, ensuring precise alignment and improved suspension geometry.</li>
<li>
<strong>RockJock’s Chromoly Johnny Joints:</strong> Equipped with weld-on chromoly Johnny Joints featuring zerk fittings for easy greasing and extended service life.</li>
<li>
<strong>Bolt-On Installation:</strong> Direct-fit design utilizing factory mounting points for a secure and hassle-free installation.</li>
<li>
<strong>Premium Accessories:</strong> Your choice of milled aluminum or sleek mirrored stainless steel</li>
</ul>
<p><strong>Compatibility:</strong><br>Fits all 2005+ Ford F250 and F350 models without the use of drop-down brackets. Compatible with various lift kits and aftermarket suspension systems.</p>
<p><strong>Package Includes:</strong></p>
<ul>
<li>2 x Fabricated Radius Arms</li>
<li>4 x Layovers with Stainless Hardware</li>
<li>2 x Caster Bolts</li>
</ul>
<p><strong>Additional Notes:</strong></p>
<ul>
<li>Ready for paint or powder coat to match your build’s style.</li>
<li>Alignment is necessary after installation, as with all suspension modifications.</li>
<li>Designed and manufactured in the USA.</li>
</ul>
<p><strong>Order Now:</strong><br>Enhance your truck’s performance and appearance with our Ford Super Duty Fabricated Radius Arms. Add to your cart today or contact us for more details!</p>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","",true,Layover Option,Mirrored Stainless,,,,,,,,"",0.0,,0,deny,manual,1599.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0361.jpg?v=1725840250,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ford-fabricated-radius-arm,,,,,,,,,Machined Aluminum,,,,,,,,"",0.0,,0,deny,manual,1659.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6189.jpg?v=1735180711,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8611.jpg?v=1735180711,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7672.jpg?v=1735180711,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/FORD-F250-SUPERDUTY-CHROME-VENOM-TERRA-HUNTER-MT-20.jpg?v=1735625797,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/Snapinsta.app_383014238_661853672590533_7610859993055151038_n_1080.jpg?v=1735625797,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/Snapinsta.app_409682390_18402727261022477_5584090087779429773_n_1080.jpg?v=1735625797,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6043_36c493df-1b31-4ca1-bf5a-81e38777dd5d.jpg?v=1735180711,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/Snapinsta.app_457383509_18455078548022477_6787814594725244942_n_1080.jpg?v=1735180711,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-fabricated-radius-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6682.jpg?v=1735180711,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level-puck-with-resi-clamp,Ford Super Duty 2.5 Inch Level Puck With Resi Clamp,"<p>Elevate your Ford Super Duty’s stance and functionality with our <strong>2.5 Inch Level Puck With Resi Clamp</strong>. Designed to provide a perfect front-end lift while offering a secure and professional mounting solution for your shock reservoir, this kit combines durability and precision.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Durable Leveling Puck</strong>: Fabricated from <strong>1/4"" laser-cut steel</strong>, providing a strong and reliable 2.5-inch front lift.</li>
<li>
<strong>Integrated Billet Reservoir Clamp</strong>: CNC-milled from high-quality billet aluminum, designed to securely accommodate <strong>2.0"" and 2.5"" shock remote reservoirs</strong>. Eliminates the need for unsightly and unreliable hose clamps.</li>
<li>
<strong>Improved Stance</strong>: Levels your truck’s front end for a more aggressive and balanced look.</li>
<li>
<strong>Premium Installation Hardware</strong>: Includes <strong>stainless steel hardware</strong> for superior corrosion resistance and lasting performance.</li>
<li>
<strong>Easy Installation</strong>: Bolt-on design for quick and straightforward installation without the need for modifications.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>Two (2) 2.5 Inch Steel Leveling Pucks</li>
<li>Two (2) Integrated Billet Reservoir Clamps (fits 2.0"" and 2.5"" reservoirs)</li>
<li>Complete <strong>Stainless Steel Installation Hardware</strong>
</li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with <strong>Ford Super Duty models (2005-2024)</strong>.</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,299.99,,true,true,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3343_74430d2b-d617-4f9e-9009-ce16d46aa652.jpg?v=1725897408,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,125.00,true,,,true,,,active
level-puck-with-resi-clamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7157_a8949f3d-1d93-44d8-a3de-1f066a992207.jpg?v=1735272142,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level-puck-with-resi-clamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3346.jpg?v=1735272142,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level-puck-with-resi-clamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3349.jpg?v=1735272142,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level-puck-with-resi-clamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4710.jpg?v=1735272142,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-leveling-puck,Ford Super Duty 2.5 Inch Leveling Pucks,"<p><strong>Overview:</strong><br>Enhance the stance and performance of your Ford Super Duty with our 2.5-inch Leveling Pucks. Designed for durability and precision, these pucks provide the perfect lift to level out your truck’s front end, ensuring a balanced look and improved ground clearance for your adventures.</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>High-Strength Construction:</strong> Made from 1/4"" laser-cut steel, ensuring exceptional durability and performance under demanding conditions.</li>
<li>
<strong>Precision Fit:</strong> Engineered specifically for Ford Super Duty trucks to ensure a seamless and secure fit.</li>
<li>
<strong>Improved Ground Clearance:</strong> Adds 2.5 inches of lift to the front end, enabling the installation of larger tires and enhancing off-road capability.</li>
<li>
<strong>Simple Installation:</strong> Bolt-on design requires no cutting or welding, making the installation process quick and straightforward.</li>
</ul>
<p><strong>Compatibility:</strong><br>Fits all 2005+ Ford F250 and F350 models. Ideal for trucks requiring a leveled stance and moderate lift.</p>
<p><strong>Package Includes:</strong></p>
<ul>
<li>2 x 2.5 Inch Leveling Pucks</li>
<li>Installation Hardware Kit</li>
<li>Your choice of milled aluminum or sleek mirrored stainless steel</li>
</ul>
<p><strong>Additional Notes:</strong></p>
<ul>
<li>Alignment is recommended after installation to ensure optimal performance.</li>
<li>Made in the USA with premium craftsmanship.</li>
</ul>
<p><strong>Order Now:</strong><br>Level up your Ford Super Duty today! Add these 2.5-inch Leveling Pucks to your cart and enjoy a leveled stance with improved performance. </p>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Overlay Finish,Mirrored Stainless,,,,,,,,"",0.0,,0,deny,manual,139.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7666.jpg?v=1735640965,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,68.75,true,,,true,,,active
ford-super-duty-leveling-puck,,,,,,,,,Machined Aluminum,,,,,,,,"",0.0,,0,deny,manual,159.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7301.jpg?v=1735640965,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,68.75,,,,,,,
ford-super-duty-coil-over-conversion,Ford Super Duty Coil Over Conversion Kit,"<p>Transform your Ford Super Duty’s suspension with our <strong>Coil Over Conversion Kit</strong>, designed to deliver unmatched performance, adjustability, and style. This kit replaces your factory coil spring setup with a high-performance coil-over suspension system, perfect for both on- and off-road applications.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Precision-Engineered Components</strong>: Includes heavy-duty brackets and mounts, fabricated from <strong>1/4"" laser-cut steel</strong>, for exceptional strength and durability.</li>
<li>
<strong>Enhanced Performance</strong>: Converts your factory suspension to a coil-over setup, providing improved handling, ride quality, and adjustability.</li>
<li>
<strong>Reservoir Compatibility</strong>: Integrated <strong>CNC Machined</strong> billet aluminum reservoir clamps to securely accommodate <strong>2.0"" and 2.5"" shock reservoirs</strong>, ensuring a clean, professional appearance.</li>
<li>
<strong>Easy Installation</strong>: Bolt-on design for straightforward installation.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>Coil-Over Mounting Brackets (Upper and Lower)</li>
<li>Integrated Billet Reservoir Clamps<br>
</li>
<li>Complete Installation Hardware</li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with <strong>Ford Super Duty models (2005-2024)</strong>.</li>
<li>Designed to work seamlessly with most aftermarket coil-over shocks. (1.5"" mounting width)</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Title,Default Title,,,,,,,,,0.0,,-2,deny,manual,349.99,,true,true,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6486.jpg?v=1735591882,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,129.99,true,,,true,,,active
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8450.jpg?v=1735591882,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6482.jpg?v=1735591882,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6429.jpg?v=1735591882,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6872_c21b34ba-25b0-4e16-856b-bdccf219a82c.jpg?v=1735591882,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1178.jpg?v=1735591882,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1184.jpg?v=1735591882,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9136.jpg?v=1735591882,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6354.jpg?v=1735591882,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3674.jpg?v=1735591882,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9132.jpg?v=1735591882,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6402.jpg?v=1735591882,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3234.jpg?v=1735591882,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6484.jpg?v=1735591882,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8847.jpg?v=1735591882,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6270.jpg?v=1735591882,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6351.jpg?v=1735591882,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6486_0d1e87b3-a424-4581-b38c-b492690f7383.jpg?v=1735591882,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6436.jpg?v=1735591882,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6351_23353c34-0de9-40f8-b928-94c69964e94d.jpg?v=1735591882,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6454.jpg?v=1735591882,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-coil-over-conversion-dual-resi-clamp,Ford Super Duty Coil Over Conversion Dual Resi Clamp,"<p>Take your Ford Super Duty’s suspension game to the next level (and then some) with our <strong>Coil Over Conversion Kit featuring Dual Resi Clamps</strong>. Perfect for those who demand peak performance—or just want to flex on their buddies. This kit not only transforms your factory suspension into a high-performance coil-over setup but also provides room for <strong>TWO reservoirs per side</strong>, because one reservoir is never enough when bragging rights are on the line.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Precision-Engineered Components</strong>: Includes heavy-duty brackets and mounts, fabricated from <strong>1/4"" laser-cut steel</strong>, ensuring exceptional strength and durability.</li>
<li>
<strong>Dual Reservoir Clamps</strong>: CNC-milled billet aluminum clamps securely accommodate <strong>two 2.0"" or 2.5"" shock reservoirs per side</strong>—because nothing says serious performance like double the reservoirs.</li>
<li>
<strong>Enhanced Performance</strong>: Converts your factory suspension to a coil-over setup, delivering improved handling, ride quality, and adjustability.</li>
<li>
<strong>Bragging Rights Guaranteed</strong>: Your truck will not only handle better but also look like a serious contender, whether you’re tackling trails or dominating parking lot conversations.</li>
<li>
<strong>Easy Installation</strong>: Bolt-on design ensures a straightforward installation.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>Coil-Over Mounting Brackets (Upper and Lower)</li>
<li>2 x Integrated Billet Dual Reservoir Clamps <br>
</li>
<li>Complete Installation Hardware</li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with <strong>Ford Super Duty models (2005-2024)</strong>.</li>
<li>Designed to work seamlessly with most aftermarket coil-over shocks and remote reservoirs (1.5"" coil over mounting width).</li>
<li>Please note we do not stock these billet clamps and we only mill them depending on orders, expected lead time might be longer than usual, feel free to contact us for more details on schedule. </li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,699.99,,true,true,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4402.jpg?v=1725900154,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,300.00,true,,,true,,,active
ford-super-duty-steering-stabilizer-bracket,Ford Super Duty Steering Stabilizer Kit,"<p>Take control of your Ford Super Duty’s steering with our <strong>Steering Stabilizer Kit</strong>, designed to reduce steering vibrations and improve handling on and off the road. Whether you’re battling rough terrain or oversized tires, this kit ensures a smoother, more controlled driving experience.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Precision-Engineered Brackets</strong>: Fabricated from <strong>1/4"" laser-cut steel</strong> for unmatched strength and durability.</li>
<li>
<strong>Enhanced Stability</strong>: Minimizes steering shimmy and improves overall control, especially with larger tires or rough terrain.</li>
<li>
<strong>Universal Fit for Stabilizers</strong>: Compatible with most single and dual stabilizer configurations, offering flexibility for your needs.</li>
<li>
<strong>Bolt-On Installation</strong>: Easy to install with no major modifications required.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>Mounting Brackets and Hardware<br>
</li>
<li>Complete Installation Hardware</li>
<li>No U-Bolt Brackets</li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with <strong>Ford Super Duty models (2005-2024)</strong>.</li>
<li>Works seamlessly with factory and aftermarket suspension systems.</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,279.99,,true,true,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3685.jpg?v=1735639790,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,125.00,true,,,true,,,active
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8537.jpg?v=1735639790,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9140.jpg?v=1735639790,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6690.jpg?v=1735639790,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/FORD-F250-SUPERDUTY-CHROME-VENOM-TERRA-HUNTER-MT-4.jpg?v=1735639790,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1190.jpg?v=1735639790,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1186.jpg?v=1735639790,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1194.jpg?v=1735639790,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-steering-stabilizer-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC1196.jpg?v=1735183804,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,Ford Super Duty Sway Bar Drop Down Bracket,"<p data-pm-slice=""1 1 []""><span><strong>Overview:</strong></span><span> Improve the performance and alignment of your truck's sway bar with our Drop Down Brackets. Designed for lifted trucks, these brackets restore proper sway bar geometry, ensuring smoother handling and enhanced stability both on-road and off-road.</span></p>
<p><span><strong>Key Features:</strong></span></p>
<ul>
<li>
<span><strong>Heavy-Duty Construction:</strong></span><span> Made from 3/16"" laser-cut steel for unparalleled strength and durability.</span>
</li>
<li>
<span><strong>Precision Design:</strong></span><span> Provides the correct drop for sway bars in lifted applications, preventing premature wear and optimizing performance.</span>
</li>
<li>
<span><strong>Simple Installation:</strong></span><span> Bolt-on design ensures quick and secure mounting without the need for extensive modifications.</span>
</li>
<li>
<span><strong>Compatibility:</strong></span><span> Suitable for a wide range of lift heights (2""- 6"")</span>
</li>
</ul>
<p><span><strong>Package Includes:</strong></span></p>
<ul>
<li><span>2 x Sway Bar Drop Down Brackets</span></li>
<li><span>Installation Hardware Kit</span></li>
</ul>
<p><span><strong>Additional Notes:</strong></span></p>
<ul>
<li><span>Recommended for trucks with suspension lifts of 2 inches or more.</span></li>
<li><span>Made in the USA with premium craftsmanship.</span></li>
</ul>
<p><span><strong>Order Now:</strong></span><span> Ensure optimal sway bar performance with our Drop Down Brackets. Add them to your cart today or contact us for more information!</span></p>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,59.99,,true,true,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7677.jpg?v=1735186382,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,20.00,true,,,true,,,active
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4945.jpg?v=1735186382,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5065.jpg?v=1735186382,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6662.jpg?v=1735186382,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6605.jpg?v=1735186382,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7679.jpg?v=1735186382,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5057.jpg?v=1735186382,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4947.jpg?v=1735186382,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
